season_end_year,season,player_id,player,game_id,game_date,matchup,opponent,result,minutes,points,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,tov,pf,plus_minus,game_score,ts_pct,player_source_url,team_game_date,team_matchup,team_result,team_points,team_plus_minus,decade
2022,2021–22,1630172,Patrick Williams,22100004,2021-10-20,CHI @ DET,DET,W,28.448333333333338,6,2,3,0,0,2,2,0,1,1,0,0,0,1,2,12,3.2,77.31958762886599,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,2021-10-20,CHI @ DET,W,94,6,2020s
2022,2021–22,1629750,Javonte Green,22100004,2021-10-20,CHI @ DET,DET,W,14.816666666666666,0,0,1,0,1,0,0,0,3,3,1,0,0,0,0,-8,0.8999999999999999,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,2021-10-20,CHI @ DET,W,94,6,2020s
2022,2021–22,1628993,Alize Johnson,22100004,2021-10-20,CHI @ DET,DET,W,11.9,0,0,2,0,0,0,0,1,3,4,0,0,0,2,3,-7,-3.0,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,2021-10-20,CHI @ DET,W,94,6,2020s
2022,2021–22,1628972,Troy Brown Jr.,22100004,2021-10-20,CHI @ DET,DET,W,4.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-6,-1.2000000000000002,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,2021-10-20,CHI @ DET,W,94,6,2020s
2023,2022–23,201942,DeMar DeRozan,22200007,2022-10-19,CHI @ MIA,MIA,W,36.13333333333333,37,14,22,2,3,7,11,1,5,6,9,2,1,1,3,13,34.6,68.92697466467959,https://www.nba.com/stats/players/boxscores-traditional?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,2022-10-19,CHI @ MIA,W,116,8,2020s
2023,2022–23,202696,Nikola Vučević,22200007,2022-10-19,CHI @ MIA,MIA,W,33.11666666666667,15,5,13,1,5,4,4,5,12,17,2,0,3,1,1,16,17.1,50.81300813008131,https://www.nba.com/stats/players/boxscores-traditional?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,2022-10-19,CHI @ MIA,W,116,8,2020s
2023,2022–23,1630245,Ayo Dosunmu,22200007,2022-10-19,CHI @ MIA,MIA,W,36.416666666666664,17,7,14,3,6,0,0,1,5,6,4,2,1,2,2,15,14.899999999999999,60.71428571428571,https://www.nba.com/stats/players/boxscores-traditional?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,2022-10-19,CHI @ MIA,W,116,8,2020s
2023,2022–23,201609,Goran Dragic,22200007,2022-10-19,CHI @ MIA,MIA,W,18.841666666666665,12,4,8,4,5,0,2,0,0,0,2,2,0,1,2,-9,8.799999999999999,67.56756756756756,https://www.nba.com/stats/players/boxscores-traditional?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,2022-10-19,CHI @ MIA,W,116,8,2020s
2023,2022–23,1627936,Alex Caruso,22200007,2022-10-19,CHI @ MIA,MIA,W,29.65,6,2,10,1,6,1,2,2,3,5,4,2,0,4,4,9,0.9000000000000004,27.573529411764703,https://www.nba.com/stats/players/boxscores-traditional?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,2022-10-19,CHI @ MIA,W,116,8,2020s
2023,2022–23,203083,Andre Drummond,22200007,2022-10-19,CHI @ MIA,MIA,W,14.883333333333333,9,2,7,0,1,5,5,3,2,5,1,1,1,3,4,-8,5.4,48.913043478260875,https://www.nba.com/stats/players/boxscores-traditional?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,2022-10-19,CHI @ MIA,W,116,8,2020s
2023,2022–23,1629632,Coby White,22200007,2022-10-19,CHI @ MIA,MIA,W,24.541666666666668,10,4,11,2,7,0,0,0,2,2,0,1,0,1,3,0,3.3,45.45454545454545,https://www.nba.com/stats/players/boxscores-traditional?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,2022-10-19,CHI @ MIA,W,116,8,2020s
2023,2022–23,1629750,Javonte Green,22200007,2022-10-19,CHI @ MIA,MIA,W,18.28,6,1,2,0,1,4,4,0,3,3,1,1,0,0,6,8,5.2,79.7872340425532,https://www.nba.com/stats/players/boxscores-traditional?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,2022-10-19,CHI @ MIA,W,116,8,2020s
2023,2022–23,1630172,Patrick Williams,22200007,2022-10-19,CHI @ MIA,MIA,W,28.136666666666667,4,2,6,0,2,0,0,0,2,2,0,1,0,1,1,-4,0.8000000000000007,33.33333333333333,https://www.nba.com/stats/players/boxscores-traditional?Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,2022-10-19,CHI @ MIA,W,116,8,2020s
2024,2023–24,202696,Nikola Vučević,22300070,2023-10-25,CHI vs. OKC,OKC,L,31.95,11,5,8,0,2,1,1,1,8,9,4,3,2,4,2,-19,12.899999999999999,65.16587677725119,https://www.nba.com/stats/players/boxscores-traditional?Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,2023-10-25,CHI vs. OKC,L,104,-20,2020s
2024,2023–24,201942,DeMar DeRozan,22300070,2023-10-25,CHI vs. OKC,OKC,L,32.88333333333333,20,9,20,1,3,1,3,2,3,5,2,1,1,0,1,-29,13.8,46.90431519699813,https://www.nba.com/stats/players/boxscores-traditional?Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,2023-10-25,CHI vs. OKC,L,104,-20,2020s
2024,2023–24,1629632,Coby White,22300070,2023-10-25,CHI vs. OKC,OKC,L,30.583333333333332,15,4,14,2,7,5,6,1,3,4,4,0,0,0,3,-8,9.600000000000001,45.07211538461539,https://www.nba.com/stats/players/boxscores-traditional?Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,2023-10-25,CHI vs. OKC,L,104,-20,2020s
2024,2023–24,203897,Zach LaVine,22300070,2023-10-25,CHI vs. OKC,OKC,L,24.716666666666665,16,4,16,2,9,6,6,0,4,4,3,0,0,4,3,1,4.5000000000000036,42.91845493562232,https://www.nba.com/stats/players/boxscores-traditional?Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,2023-10-25,CHI vs. OKC,L,104,-20,2020s
2024,2023–24,1628470,Torrey Craig,22300070,2023-10-25,CHI vs. OKC,OKC,L,21.683333333333337,11,4,6,3,4,0,0,4,3,7,1,0,0,1,2,-12,10.999999999999998,91.66666666666666,https://www.nba.com/stats/players/boxscores-traditional?Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,2023-10-25,CHI vs. OKC,L,104,-20,2020s
2024,2023–24,1630172,Patrick Williams,22300070,2023-10-25,CHI vs. OKC,OKC,L,30.033333333333335,8,4,10,0,4,0,0,2,1,3,4,2,0,0,3,-3,7.8999999999999995,40.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,2023-10-25,CHI vs. OKC,L,104,-20,2020s
2024,2023–24,1627936,Alex Caruso,22300070,2023-10-25,CHI vs. OKC,OKC,L,19.616666666666667,6,2,5,1,4,1,2,0,2,2,3,2,0,1,1,-19,6.199999999999999,51.02040816326531,https://www.nba.com/stats/players/boxscores-traditional?Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,2023-10-25,CHI vs. OKC,L,104,-20,2020s
2024,2023–24,203083,Andre Drummond,22300070,2023-10-25,CHI vs. OKC,OKC,L,15.966666666666669,6,3,4,0,0,0,0,3,2,5,1,1,0,1,1,-1,7.399999999999999,75.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,2023-10-25,CHI vs. OKC,L,104,-20,2020s
2024,2023–24,1630245,Ayo Dosunmu,22300070,2023-10-25,CHI vs. OKC,OKC,L,9.3,8,3,5,2,4,0,0,0,0,0,1,1,0,1,0,3,6.3999999999999995,80.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,2023-10-25,CHI vs. OKC,L,104,-20,2020s
2024,2023–24,1628975,Jevon Carter,22300070,2023-10-25,CHI vs. OKC,OKC,L,15.933333333333334,3,1,4,1,4,0,0,0,1,1,2,0,0,0,0,-15,2.3,37.5,https://www.nba.com/stats/players/boxscores-traditional?Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,2023-10-25,CHI vs. OKC,L,104,-20,2020s
2024,2023–24,1631207,Dalen Terry,22300070,2023-10-25,CHI vs. OKC,OKC,L,3.6666666666666665,0,0,2,0,1,0,0,0,2,2,1,0,0,0,0,1,-0.09999999999999998,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,2023-10-25,CHI vs. OKC,L,104,-20,2020s
2024,2023–24,1641763,Julian Phillips,22300070,2023-10-25,CHI vs. OKC,OKC,L,3.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,2023-10-25,CHI vs. OKC,L,104,-20,2020s
2025,2024–25,203897,Zach LaVine,22400069,2024-10-23,CHI @ NOP,NOP,L,36.766666666666666,27,10,17,5,8,2,3,1,4,5,3,0,0,7,4,-15,14.100000000000001,73.68995633187772,https://www.nba.com/stats/players/boxscores-traditional?Season=2024-25&SeasonType=Regular%20Season&TeamID=1610612741,2024-10-23,CHI @ NOP,L,111,-12,2020s
2025,2024–25,202696,Nikola Vučević,22400069,2024-10-23,CHI @ NOP,NOP,L,30.7,21,8,12,1,2,4,5,2,9,11,1,0,0,1,3,-14,18.0,73.94366197183099,https://www.nba.com/stats/players/boxscores-traditional?Season=2024-25&SeasonType=Regular%20Season&TeamID=1610612741,2024-10-23,CHI @ NOP,L,111,-12,2020s
2025,2024–25,1629632,Coby White,22400069,2024-10-23,CHI @ NOP,NOP,L,34.78333333333333,10,4,13,0,5,2,2,0,8,8,6,1,1,4,1,-6,6.399999999999999,36.023054755043226,https://www.nba.com/stats/players/boxscores-traditional?Season=2024-25&SeasonType=Regular%20Season&TeamID=1610612741,2024-10-23,CHI @ NOP,L,111,-12,2020s
2025,2024–25,1630188,Jalen Smith,22400069,2024-10-23,CHI @ NOP,NOP,L,17.3,15,5,8,1,3,4,4,3,2,5,0,1,0,0,2,2,14.299999999999999,76.84426229508196,https://www.nba.com/stats/players/boxscores-traditional?Season=2024-25&SeasonType=Regular%20Season&TeamID=1610612741,2024-10-23,CHI @ NOP,L,111,-12,2020s
2025,2024–25,1630581,Josh Giddey,22400069,2024-10-23,CHI @ NOP,NOP,L,30.483333333333334,14,5,11,0,1,4,7,1,4,5,3,0,0,3,1,-22,7.699999999999999,49.715909090909086,https://www.nba.com/stats/players/boxscores-traditional?Season=2024-25&SeasonType=Regular%20Season&TeamID=1610612741,2024-10-23,CHI @ NOP,L,111,-12,2020s
2025,2024–25,1630245,Ayo Dosunmu,22400069,2024-10-23,CHI @ NOP,NOP,L,24.966666666666665,8,4,6,0,2,0,0,0,4,4,3,0,0,2,2,-13,5.8999999999999995,66.66666666666666,https://www.nba.com/stats/players/boxscores-traditional?Season=2024-25&SeasonType=Regular%20Season&TeamID=1610612741,2024-10-23,CHI @ NOP,L,111,-12,2020s
2025,2024–25,1630172,Patrick Williams,22400069,2024-10-23,CHI @ NOP,NOP,L,24.066666666666663,6,2,7,1,4,1,2,2,1,3,3,0,1,2,0,-5,4.0,38.07106598984772,https://www.nba.com/stats/players/boxscores-traditional?Season=2024-25&SeasonType=Regular%20Season&TeamID=1610612741,2024-10-23,CHI @ NOP,L,111,-12,2020s
2025,2024–25,1628366,Lonzo Ball,22400069,2024-10-23,CHI @ NOP,NOP,L,13.65,5,2,4,1,3,0,0,0,2,2,4,0,0,1,2,4,4.6000000000000005,62.5,https://www.nba.com/stats/players/boxscores-traditional?Season=2024-25&SeasonType=Regular%20Season&TeamID=1610612741,2024-10-23,CHI @ NOP,L,111,-12,2020s
2025,2024–25,1641763,Julian Phillips,22400069,2024-10-23,CHI @ NOP,NOP,L,11.533333333333331,2,1,3,0,2,0,0,0,0,0,1,1,0,0,0,-9,2.0,33.33333333333333,https://www.nba.com/stats/players/boxscores-traditional?Season=2024-25&SeasonType=Regular%20Season&TeamID=1610612741,2024-10-23,CHI @ NOP,L,111,-12,2020s
2025,2024–25,1630537,Chris Duarte,22400069,2024-10-23,CHI @ NOP,NOP,L,1.7666666666666666,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,2.7,150.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2024-25&SeasonType=Regular%20Season&TeamID=1610612741,2024-10-23,CHI @ NOP,L,111,-12,2020s
2025,2024–25,1641824,Matas Buzelis,22400069,2024-10-23,CHI @ NOP,NOP,L,4.7,0,0,3,0,3,0,0,0,2,2,1,0,0,0,1,8,-1.1999999999999997,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2024-25&SeasonType=Regular%20Season&TeamID=1610612741,2024-10-23,CHI @ NOP,L,111,-12,2020s
2025,2024–25,1629659,Talen Horton-Tucker,22400069,2024-10-23,CHI @ NOP,NOP,L,7.516666666666667,0,0,1,0,0,0,2,0,2,2,1,0,0,1,0,4,-1.2000000000000002,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2024-25&SeasonType=Regular%20Season&TeamID=1610612741,2024-10-23,CHI @ NOP,L,111,-12,2020s
2025,2024–25,1631207,Dalen Terry,22400069,2024-10-23,CHI @ NOP,NOP,L,1.7666666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1.0,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2024-25&SeasonType=Regular%20Season&TeamID=1610612741,2024-10-23,CHI @ NOP,L,111,-12,2020s
2026,2025–26,202696,Nikola Vučević,22500084,2025-10-22,CHI vs. DET,DET,W,32.583333333333336,28,11,18,4,6,2,2,4,10,14,2,1,0,1,2,8,26.199999999999996,74.15254237288136,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741,2025-10-22,CHI vs. DET,W,115,4,2020s
2026,2025–26,1630581,Josh Giddey,22500084,2025-10-22,CHI vs. DET,DET,W,28.8,19,5,12,1,2,8,11,1,4,5,11,0,1,6,5,6,13.7,56.41330166270784,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741,2025-10-22,CHI vs. DET,W,115,4,2020s
2026,2025–26,1641824,Matas Buzelis,22500084,2025-10-22,CHI vs. DET,DET,W,33.766666666666666,21,7,12,0,3,7,7,2,4,6,1,0,3,3,3,-10,16.599999999999998,69.62864721485411,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741,2025-10-22,CHI vs. DET,W,115,4,2020s
2026,2025–26,1630200,Tre Jones,22500084,2025-10-22,CHI vs. DET,DET,W,31.633333333333333,12,5,8,1,1,1,2,0,1,1,8,3,0,2,3,6,13.7,67.56756756756756,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741,2025-10-22,CHI vs. DET,W,115,4,2020s
2026,2025–26,1628989,Kevin Huerter,22500084,2025-10-22,CHI vs. DET,DET,W,27.233333333333334,15,4,11,2,6,5,6,1,4,5,0,1,2,1,2,9,11.0,54.98533724340176,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741,2025-10-22,CHI vs. DET,W,115,4,2020s
2026,2025–26,1630245,Ayo Dosunmu,22500084,2025-10-22,CHI vs. DET,DET,W,26.5,14,6,14,2,5,0,0,2,3,5,2,0,0,0,1,-5,9.9,50.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741,2025-10-22,CHI vs. DET,W,115,4,2020s
2026,2025–26,1630172,Patrick Williams,22500084,2025-10-22,CHI vs. DET,DET,W,17.0,4,1,2,1,2,1,2,0,4,4,0,1,2,2,1,1,3.8000000000000007,69.44444444444444,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741,2025-10-22,CHI vs. DET,W,115,4,2020s
2026,2025–26,1630171,Isaac Okoro,22500084,2025-10-22,CHI vs. DET,DET,W,22.516666666666666,0,0,2,0,0,0,0,1,4,5,4,0,0,2,5,17,-0.7000000000000002,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741,2025-10-22,CHI vs. DET,W,115,4,2020s
2026,2025–26,1630188,Jalen Smith,22500084,2025-10-22,CHI vs. DET,DET,W,13.633333333333333,2,0,7,0,5,2,2,1,4,5,1,0,0,0,1,-2,-0.6999999999999994,12.690355329949238,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741,2025-10-22,CHI vs. DET,W,115,4,2020s
2026,2025–26,1631207,Dalen Terry,22500084,2025-10-22,CHI vs. DET,DET,W,6.333333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-10,-0.7,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741,2025-10-22,CHI vs. DET,W,115,4,2020s
